Country Name,"Country Code","Series Name","Series Code","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]"
Argentina,"ARG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","9.02957330068152","8.85165992013437","8.04715150043027","9.00765087504757","4.05723310346406","-5.91852507634947","10.1253981561002","6.00395169280579","-1.0264204544321","2.40532378079436","-2.51261532081394","2.73115982828944","-2.08032784377811","2.81850297775918","-2.61739646282038","-2.00086100285785","-9.9004848136464","10.7180099337095","4.95636996008236","-1.55050153620256"
Argentina,"ARG","Adjusted net national income per capita (annual % growth)","NY.ADJ.NNTY.PC.KD.ZG","-1.85359175133736","6.22105915844131","19.5019261510683","10.9310920081674","4.61592898572469","-8.43784676002034","11.2941705757023","7.57185069890009","-2.49435012230992","1.01076451794857","-4.6480736792866","4.13731328278936","-2.95875813678136","4.65333180596824","-6.5608473344211","-6.03265279777314","-8.72609771675619","12.1277713910761","..",".."
Argentina,"ARG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","0.403759986162186","0.420740008354187","0.452160000801086","0.460070013999939","0.470550000667572","0.583980023860931","0.561039984226227","0.565970003604889","0.634909987449646","0.618489980697632","0.593959987163544","0.622619986534119","0.558149993419647","0.556309998035431","0.488299995660782","0.478130012750626","0.541540026664734","0.517639994621277","..",".."
Argentina,"ARG","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","10.9398841441773","10.9141002182726","10.7588406781119","10.3550895194753","11.2762876384281","10.3472691295894","10.7949052818749","10.5706953686035","10.7143870597919","10.2250136511182","10.3592148287213","9.9827317543286","8.72792749178867","8.39608081981166","7.3624492288075","7.99867448307238","8.03863055414871","8.79392955783953","8.48390486756742",".."
Armenia,"ARM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2018.4601408702","2312.98286133538","2636.256648197","3019.46556064022","3250.49861101145","2810.1928405123","2889.56622817115","3043.26278613609","3278.67044811176","3402.08385452333","3538.52939227858","3666.14182210905","3689.83008213399","3985.91669835177","4215.89939440524","4561.96779894751","4256.13122785453","4526.59748878641","5116.2057562944","5566.31849291352"
Armenia,"ARM","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","..","..","..","47.219","43.054","46.361","48.961","50.259","51.814","52.378","51.994","50.917","50.022","50.052","60.057","57.465","61.56","61.793","..",".."
Armenia,"ARM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","10.4999999988202","13.8999999991133","13.1999999994661","13.7000000015467","6.90000000042959","-14.1000000006998","2.2000000002151","4.69999999867412","7.20000000096486","3.3","3.60000000058993","3.19999999896625","0.199999999825991","7.50000000164144","5.19999999965324","7.59999999853918","-7.19999999920631","5.80000000065645","12.5999999997766","8.7"
Armenia,"ARM","Adjusted net national income per capita (annual % growth)","NY.ADJ.NNTY.PC.KD.ZG","10.9989052423489","15.5705659870383","15.4134097271675","17.7468573088732","10.046404716886","-21.4495983867685","2.21095135140925","3.29412468450604","13.6441574337076","3.92410551678563","1.63363309937861","-1.02243730328956","-1.02611096923701","10.8948237772913","4.69872492947587","6.35450211867654","-8.62683878069626","2.93970961159937","..",".."
Armenia,"ARM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","0.256590008735657","0.257609993219376","0.240569993853569","0.211070001125336","0.224380001425743","0.29093000292778","0.241390004754066","0.270139992237091","0.238529995083809","0.222159996628761","0.241510003805161","0.250019997358322","0.233050003647804","0.227880001068115","0.188759997487068","0.178540006279945","0.209199994802475","0.205829992890358","0.209659993648529",".."
Armenia,"ARM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","13.9964056466186","14.3356634088462","14.3975640069094","15.9940944649345","..","..","..","..","..","21.5862138752919","21.5991745525223","20.931220827141","21.2773752756378","20.7806533587524","20.8701039031814","22.2851709900772","21.8604192761626","22.0010047423132","21.8271909256219",".."
Aruba,"ABW","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","32742.76074691","32291.7695371212","32272.2511892054","32863.3627835216","33053.7675856288","28836.0174766105","27732.2139052929","28398.5575774698","27876.2063962026","29447.5799994559","28780.6308574466","28419.2645344661","28737.8964851926","30598.6490228535","31172.8025129725","30317.6073875484","23015.7420450767","29390.3809530373","32492.1788775214",".."
Aruba,"ABW","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","..","..","..","62.42","..","..","57.13","58.1","..","..","..","..","..","..","..","..","..","..","..",".."
Aruba,"ABW","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","7.29372807096192","-0.383137672063768","1.12741146411624","3.0895443848509","1.83575517191368","-11.6777413693852","-2.73345679250639","3.36923718421511","-1.04079988436683","6.43148260418822","-1.58657513817235","-0.623625902371245","1.71962497989442","7.04853338603499","2.38173018636276","-2.3028363027198","-23.9825809597131","27.6393569688502","10.45831735343",".."
Aruba,"ABW","Adjusted net national income per capita (annual % growth)","NY.ADJ.NNTY.PC.KD.ZG","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Aruba,"ABW","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Aruba,"ABW","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Australia,"AUS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","49901.0152957826","50852.1612015639","51552.8938296061","52530.7018930125","53335.0057039403","53235.9235822531","53581.1585830189","54114.7261907858","55261.9183780127","55734.5743411489","56341.1341492724","56758.8692027821","57432.1802853452","57804.0509065758","58600.7903562771","59000.7354442453","58082.4265799182","59225.5245403582","60972.8703431498","61340.7104848018"
Australia,"AUS","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","60.048","61.168","61.679","62.342","62.719","61.806","61.998","62.114","61.766","61.283","60.783","61.074","61.175","61.537","62.166","62.549","60.834","62.478","64.354","64.707"
Australia,"AUS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","4.22432172716931","3.15413925672789","2.75529824273126","3.77339268108837","3.58622797986055","1.89257360858259","2.22653807797504","2.40897178005686","3.91840962538336","2.60619844706027","2.60740103188527","2.20181015336807","2.77914262537222","2.31870938698817","2.90636311509867","2.1811091061096","-0.33468635945016","2.11183088925151","4.26894639349867","3.01698810357014"
Australia,"AUS","Adjusted net national income per capita (annual % growth)","NY.ADJ.NNTY.PC.KD.ZG","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Australia,"AUS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","1.84902000427246","..","2.18010997772217","..","2.39995002746582","..","2.37074995040894","2.23483991622925","..","2.17843008041382","..","1.92070996761322","..","1.87977004051208","..","1.82892000675201","..","..","..",".."
Australia,"AUS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","24.2582650629738","24.7545497178645","24.51177238554","24.0393453581788","24.2076958094452","22.0210061350471","20.4770691998733","20.3212065546776","21.0974832961545","21.9418580827282","21.8929233385114","21.86642359083","22.2617991290803","22.0887154437534","23.1772030568254","23.3757529325009","22.5575154262979","23.0272760652611","23.598664678571",".."
Austria,"AUT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","40651.2266155811","41281.2707559522","42496.3510516831","43937.7128905744","44440.055889928","42655.1921304813","43334.5089644691","44451.0001918473","44549.881698231","44299.3781845446","44245.1687398338","44195.8175947748","44590.2516278164","45281.723399938","46154.6250956541","46616.3591743242","43343.9718951136","44984.4197366909","46697.8565193913","45851.7248755344"
Austria,"AUT","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","54.576","55.135","55.834","56.893","57.558","57.107","57.343","57.558","57.67","57.538","57.16","57.115","57.427","57.703","58.298","58.514","57.651","57.202","58.442","58.365"
Austria,"AUT","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2.73512022241023","2.24406532463878","3.45404183614122","3.72741530093519","1.4604236757386","-3.76457817791677","1.83709367680054","2.92279728368581","0.680445576816723","0.0255047121972183","0.661272848852605","1.01450158590511","1.98943716230463","2.25857243250671","2.42538536088061","1.45052918393192","-6.63299143662553","4.23786673253257","4.80643020178459","-0.828815088963225"
Austria,"AUT","Adjusted net national income per capita (annual % growth)","NY.ADJ.NNTY.PC.KD.ZG","2.36532599408366","1.14579912072168","3.61633285854801","3.06577557189027","1.23764816585854","-5.3063741293616","1.66780346943953","1.19300564029497","-0.854448243102695","-0.825453561755111","0.0917683248763126","-0.585272378242138","2.64625346789205","-0.342005970760013","1.59766656817295","1.05475240737904","-6.98291271095279","3.18176161918706","..",".."
Austria,"AUT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","2.16612005233765","2.37323999404907","2.35923004150391","2.41843008995056","2.56944990158081","2.59674000740051","2.72609996795654","2.66867995262146","2.91472005844116","2.95492005348206","3.08429002761841","3.04969000816345","3.11654996871948","3.05656003952026","3.09182000160217","3.13246989250183","3.20148992538452","3.25631999969482","..",".."
Austria,"AUT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","26.3086724864457","25.5139554642579","25.0504425566822","25.3919943156154","26.0775197165623","25.2251652368968","25.2816355062362","25.4279852755305","25.92819764092","26.4151730942712","26.4178983110922","26.8261674155428","25.4191692326751","25.4222261761887","25.4175021216714","25.5828349182075","24.430745420851","25.8506768631894","26.2378044837408",".."
Azerbaijan,"AZE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2077.88527047339","2631.85145279408","3501.16482500603","4327.11360468848","4693.07707968116","5023.9672905028","5215.20415429496","5152.83850244744","5194.92091665083","5426.09594155961","5506.18169600319","5500.50364628486","5270.738165712","5229.7098898586","5262.36870473368","5348.45318851823","5083.56025445721","5345.43986445831","5595.25578671563","5674.48347713732"
Azerbaijan,"AZE","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","64.278","63.475","62.71","62.15","61.59","61.32","61.6","60.9","61.2","61.4","61.9","62.1","62.7","62.9","63","62.453","61.036","61.855","62",".."
Azerbaijan,"AZE","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","9.25380179728907","27.9615381082131","34.5","24.9999998515683","10.7589780604684","9.29636374447091","5.04894451349574","0.10000013782458","2.1652394748416","5.80980084268208","2.75050681535518","1.09397591627469","-3.09999988037266","0.199999938958655","1.49999999999999","2.50000006743734","-4.30000010230737","5.61645102853028","4.71480236521231","1.12397432709641"
Azerbaijan,"AZE","Adjusted net national income per capita (annual % growth)","NY.ADJ.NNTY.PC.KD.ZG","10.9032586589691","21.5373976690883","40.1280450593401","20.2108429171685","17.0765094031778","-0.985617103262186","0.0457222123049377","13.1503281780054","0.142733931332202","..","..","..","..","..","..","..","..","..","..",".."
Azerbaijan,"AZE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","0.29831001162529","0.219940006732941","0.171650007367134","0.170059993863106","0.165539994835854","0.249760001897812","0.218480005860329","0.210840001702309","0.214269995689392","0.209690004587173","0.209779992699623","0.222320005297661","0.206369996070862","0.184679999947548","0.184159994125366","0.200130000710487","0.223900005221367","0.208360001444817","0.151470005512238",".."
Azerbaijan,"AZE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","..","..","..","..","16.4211753684861","14.1067089869809","12.1577769928176","12.2247609538804","12.7786393685483","13.3883331614589","14.2125356482603","15.6031629275469","14.5555165725558","13.1640455061148","12.9712717874444","14.2188526451777","15.1855725074093","13.4213202980155","..",".."
"Bahamas, The","BHS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","32149.9340647491","32791.1312740782","33153.0893732904","33162.1615766035","31933.654828226","30162.8049495364","30199.018786998","30008.1161367305","30575.1613209681","29423.3036228047","29698.7583170363","29722.4068429349","29192.7464530018","29781.065814052","30344.799600125","29736.7942241419","23256.116064165","26743.8740303048","29477.2358532721","30061.65465132"
"Bahamas, The","BHS","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","67.96","..","..","..","69.7","62.94","..","62.1","64.05","..","..","..","..","..","..","70.208","..","..","..","89.222"
"Bahamas, The","BHS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","0.882373744518318","3.39608420536011","2.51659221712706","1.44609991235758","-2.32364807041851","-4.17542805647342","1.53866248693835","0.613170735890648","2.99790320655973","-2.86330925726089","1.84726084348846","0.996758610594114","-0.961908776858536","2.79951863934495","2.62988985993933","-1.35726520928898","-21.4234630658488","15.4031489427848","10.7820132001503","2.63905598075102"
"Bahamas, The","BHS","Adjusted net national income per capita (annual % growth)","NY.ADJ.NNTY.PC.KD.ZG","-4.15033858394735","3.29704185314543","-4.41000400990478","2.95964246268919","-4.53299115447237","-10.8520172265583","-4.22447958799495","-3.1046746542404","-1.10099346098566","-3.68099547724377","1.68633812101274","1.5341030847197","-0.551161045073428","4.89111412618929","-2.41290761896551","1.45204203666323","-26.6594769428162","12.7285390065728","..",".."
"Bahamas, The","BHS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"Bahamas, The","BHS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","9.42833415605685","10.0017079766577","11.2483316531019","11.3588658867582","12.1213661409842","11.2520687319925","10.7623149327044","13.0110208622256","12.0392571652442","11.8617223233421","11.4566842779818","12.8817411739305","14.2974696086027","15.0446214290618","14.5505952852772","16.8920114933698","18.6606110240807","14.1763815936458","16.4295483313541",".."
Bahrain,"BHR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","22297.6128596465","21999.6165028439","21756.44307693","21986.0606893547","21890.4278115558","21131.1726696794","21425.9294387865","21879.1833415252","22456.564355393","22983.753735606","23078.8821452468","22850.6653959938","22847.346035373","22950.2121414159","22994.1520744625","23384.7592873445","22550.9526363305","23359.6882052648","24353.0732609115","24734.3420692952"
